problem,relationType,target,label
hematuria,medication,RX_4511,1
osteoporosis,procedure,PX_76092,1
asthma,lab,LAB_65782-5,1
chronic_kidney_disease,medication,RX_XXXXX41,1
sleep_apnea,medication,RX_XXXXX142,1
hematuria,medication,RX_6579,1
diabetes,lab,LAB_2075-0,1
osteoporosis,procedure,PX_96372,1
syncope,lab,LAB_12187-1,2
thyroid_hormone_disorders,procedure,PX_94060,1
cough,medication,RX_4450,1
diabetes,procedure,PX_94762,1
back_pain,procedure,PX_77080,2
diabetes,lab,LAB_13926-1,1
chronic_kidney_disease,medication,RX_50166,1
syncope,lab,LAB_41653-7,1
seizure_disorder,lab,LAB_58413-6,1
back_pain,procedure,PX_XXXXX266,1
thyroid_hormone_disorders,medication,RX_7407,1
"mood_disorders,_including_depression",procedure,PX_XXXXX83,1
anemia,lab,LAB_2276-4,2
diverticulosis/diverticulitis,medication,RX_XXXXX18,2
seizure_disorder,lab,LAB_713-8,1
coronary_artery_disease,procedure,PX_XXXXX264,2
thyroid_hormone_disorders,medication,RX_4850,1
back_pain,medication,RX_3322,2
diverticulosis/diverticulitis,medication,RX_32968,1
dyslipidemia,lab,LAB_1558-6,1
thrombocytopenia,medication,RX_41126,1
atrial_fibrillation,procedure,PX_XXXXX378,1
thrombocytopenia,lab,LAB_4551-8,1
uti,lab,LAB_50896-0,1
thrombocytopenia,lab,LAB_33219-7,1
dermatitis,medication,RX_8640,2
thyroid_hormone_disorders,lab,LAB_3050-2,1
thyroid_hormone_disorders,lab,LAB_706-2,1
atrial_fibrillation,lab,LAB_71694-4,1
heart_failure,medication,RX_69120,1
"mood_disorders,_including_depression",procedure,PX_XXXXX228,1
kidney_stone,lab,LAB_50558-6,2
diverticulosis/diverticulitis,procedure,PX_94760,1
back_pain,procedure,PX_XXXXX389,1
coronary_artery_disease,procedure,PX_XXXXX407,2
asthma,medication,RX_274786,1
hematuria,lab,LAB_33342-7,1
kidney_stone,medication,RX_519,1
gout,procedure,PX_XXXXX130,2
copd,procedure,PX_97001,1
syncope,lab,LAB_711-2,1
asthma,lab,LAB_65782-5,1
dermatitis,medication,RX_XXXXX144,1
hypertension,medication,RX_1191,1
diabetes,medication,RX_XXXXX68,1
hypokalemia,procedure,PX_XXXXX400,1
diverticulosis/diverticulitis,procedure,PX_46600,1
dermatitis,procedure,PX_72100,1
uterine_fibroid,medication,RX_5470,1
thrombocytopenia,medication,RX_83366,1
heart_failure,procedure,PX_XXXXX463,2
hypertension,lab,LAB_50235-1,1
back_pain,lab,LAB_55614-2,1
thrombocytopenia,lab,LAB_2857-1,1
heart_failure,lab,LAB_19123-9,1
arthritis,lab,LAB_19642-8,1
sleep_apnea,procedure,PX_93351,1
dyslipidemia,medication,RX_50166,1
headache,medication,RX_38404,2
rheumatoid_arthritis,procedure,PX_93306,1
uterine_fibroid,lab,LAB_25514-1,1
syncope,lab,LAB_5905-5,1
"mood_disorders,_including_depression",procedure,PX_95819,1
asthma,medication,RX_21212,1
thrombocytopenia,procedure,PX_38221,2
diverticulosis/diverticulitis,lab,LAB_9795-6,1
dermatitis,medication,RX_1596,1
cough,lab,LAB_19123-9,1
thyroid_hormone_disorders,medication,RX_34296,1
atrial_fibrillation,medication,RX_703,2
chronic_kidney_disease,lab,LAB_49024-3,1
cough,procedure,PX_J7644,2
dyslipidemia,procedure,PX_XXXXX410,2
arthritis,procedure,PX_XXXXX136,2
arthritis,procedure,PX_72070,1
hypokalemia,lab,LAB_2157-6,1
atrial_fibrillation,lab,LAB_6301-6,2
rheumatoid_arthritis,procedure,PX_94761,1
rheumatoid_arthritis,procedure,PX_76092,1
hypertension,procedure,PX_XXXXX395,2
anemia,procedure,PX_J3420,2
asthma,procedure,PX_93010,1
headache,lab,LAB_3335-7,1
gout,medication,RX_519,2
thrombocytopenia,lab,LAB_751-8,1
dyslipidemia,procedure,PX_93225,1
headache,procedure,PX_94762,1
dermatitis,lab,LAB_18961-3,1
hypertension,procedure,PX_XXXXX228,1
chronic_kidney_disease,lab,LAB_14959-1,1
hypertension,procedure,PX_93005,2
thrombocytopenia,procedure,PX_76062,1
uterine_fibroid,procedure,PX_93010,1
gout,procedure,PX_73130,1
osteoporosis,medication,RX_72143,2
uti,medication,RX_31476,1
asthma,medication,RX_7213,2
hematuria,lab,LAB_33219-7,2
hematuria,medication,RX_10180,2
seizure_disorder,lab,LAB_785-6,1
diabetes,medication,RX_187832,1
dyslipidemia,procedure,PX_XXXXX301,1
sleep_apnea,lab,LAB_3854-7,1
sleep_apnea,procedure,PX_95807,1
diverticulosis/diverticulitis,medication,RX_8120,1
seizure_disorder,lab,LAB_4073-3,2
heart_failure,medication,RX_35208,2
headache,lab,LAB_3872-9,1
uti,lab,LAB_2965-2,1
chronic_kidney_disease,procedure,PX_97802,1
kidney_stone,procedure,PX_93010,1
copd,medication,RX_3289,1
cough,medication,RX_82003,1
"mood_disorders,_including_depression",medication,RX_10355,2
dyslipidemia,medication,RX_35296,1
back_pain,procedure,PX_XXXXX1,1
rheumatoid_arthritis,procedure,PX_97113,1
heart_failure,lab,LAB_55782-7,2
dermatitis,medication,RX_XXXXX44,2
sleep_apnea,medication,RX_71722,1
seizure_disorder,lab,LAB_12180-6,1
uti,lab,LAB_18862-3,2
diabetes,procedure,PX_G0108,1
headache,procedure,PX_76856,1
uti,lab,LAB_18995-1,2
headache,lab,LAB_713-8,1
atrial_fibrillation,lab,LAB_71695-1,1
thrombocytopenia,lab,LAB_48345-3,1
diabetes,medication,RX_6809,2
thrombocytopenia,medication,RX_6470,1
dermatitis,medication,RX_91311,2
sleep_apnea,procedure,PX_94762,2
back_pain,procedure,PX_64483,2
hematuria,procedure,PX_51736,1
diabetes,procedure,PX_XXXXX428,1
thyroid_hormone_disorders,procedure,PX_XXXXX364,1
atrial_fibrillation,procedure,PX_93270,2
cough,lab,LAB_706-2,1
hypokalemia,procedure,PX_XXXXX463,1
kidney_stone,lab,LAB_60340-7,1
thyroid_hormone_disorders,medication,RX_71722,1
osteoporosis,lab,LAB_770-8,1
rheumatoid_arthritis,medication,RX_XXXXX71,1
thrombocytopenia,medication,RX_XXXXX66,1
chronic_kidney_disease,procedure,PX_73520,1
coronary_artery_disease,procedure,PX_XXXXX378,1
anemia,medication,RX_XXXXX73,2
anemia,procedure,PX_95810,1
copd,lab,LAB_33762-6,1
dyslipidemia,procedure,PX_71270,1
heart_failure,procedure,PX_XXXXX429,1
heart_failure,procedure,PX_93732,2
dyslipidemia,lab,LAB_2324-2,1
heart_failure,procedure,PX_XXXXX310,1
diabetes,procedure,PX_72050,1
uterine_fibroid,procedure,PX_57522,1
gout,procedure,PX_73620,2
back_pain,medication,RX_3355,2
dermatitis,lab,LAB_6265-3,1
dermatitis,medication,RX_3254,2
thyroid_hormone_disorders,procedure,PX_XXXXX289,1
heart_failure,procedure,PX_XXXXX395,2
gerd,medication,RX_17128,2
hypertension,medication,RX_11289,1
asthma,procedure,PX_95811,1
sleep_apnea,lab,LAB_6818-9,1
heart_failure,procedure,PX_93225,2
gerd,lab,LAB_6096-2,1
seizure_disorder,medication,RX_1292,1
copd,medication,RX_XXXXX127,1
arthritis,lab,LAB_4537-7,1
headache,lab,LAB_736-9,1
arthritis,procedure,PX_20610,1
atrial_fibrillation,medication,RX_49276,1
thrombocytopenia,lab,LAB_30522-7,1
copd,procedure,PX_XXXXX212,2
arthritis,medication,RX_XXXXX41,1
hypokalemia,lab,LAB_2028-9,2
"mood_disorders,_including_depression",medication,RX_5521,1
anemia,procedure,PX_36000,1
chronic_kidney_disease,procedure,PX_96360,1
cough,medication,RX_XXXXX63,2
thyroid_hormone_disorders,procedure,PX_31575,1
headache,procedure,PX_XXXXX333,2
copd,lab,LAB_X0000000-0,1
coronary_artery_disease,lab,LAB_18908-4,1
gerd,lab,LAB_6690-2,1
hypertension,medication,RX_36567,1
back_pain,lab,LAB_50553-7,1
heart_failure,medication,RX_XXXXX162,1
kidney_stone,medication,RX_2551,1
diabetes,procedure,PX_90658,1
heart_failure,procedure,PX_90732,1
uti,procedure,PX_93010,1
uti,procedure,PX_76092,1
arthritis,procedure,PX_36415,1
asthma,procedure,PX_XXXXX425,2
hypokalemia,medication,RX_362,1
osteoporosis,medication,RX_6845,1
hypokalemia,medication,RX_20352,1
gerd,lab,LAB_5196-1,1
gout,lab,LAB_9590-1,1
"mood_disorders,_including_depression",medication,RX_15996,2
rheumatoid_arthritis,procedure,PX_73130,2
hypokalemia,procedure,PX_93283,1
hematuria,lab,LAB_50553-7,2
diabetes,lab,LAB_18974-6,1
sleep_apnea,lab,LAB_53115-2,1
back_pain,medication,RX_6387,2
gout,lab,LAB_1988-5,2
syncope,lab,LAB_777-3,2
thyroid_hormone_disorders,lab,LAB_2345-7,1
uti,medication,RX_5011,1
dyslipidemia,lab,LAB_1884-6,1
anemia,procedure,PX_XXXXX424,1
seizure_disorder,medication,RX_3423,1
hypertension,medication,RX_XXXXX64,1
kidney_stone,medication,RX_7052,1
back_pain,lab,LAB_50560-2,1
dermatitis,procedure,PX_10160,1
thyroid_hormone_disorders,lab,LAB_49220-7,1
thyroid_hormone_disorders,medication,RX_4441,1
cough,lab,LAB_23820-4,1
kidney_stone,procedure,PX_51700,1
hypokalemia,medication,RX_4603,2
uterine_fibroid,medication,RX_4337,2
diabetes,procedure,PX_XXXXX373,1
"mood_disorders,_including_depression",medication,RX_XXXXX128,1
dermatitis,medication,RX_4461,2
cholelithiasis,lab,LAB_17859-0,1
hypertension,procedure,PX_74150,1
seizure_disorder,medication,RX_3418,1
hematuria,medication,RX_15996,1
cholelithiasis,medication,RX_36387,1
headache,procedure,PX_99144,1
hematuria,lab,LAB_18955-5,1
sleep_apnea,procedure,PX_94729,1
copd,procedure,PX_94720,1
sleep_apnea,lab,LAB_3016-3,1
anemia,lab,LAB_X8888888-8,1
diabetes,lab,LAB_X0000000-0,1
uti,lab,LAB_31208-2,1
rheumatoid_arthritis,procedure,PX_J3303,2
headache,medication,RX_6582,1
atrial_fibrillation,lab,LAB_789-8,1
diverticulosis/diverticulitis,medication,RX_51428,1
copd,procedure,PX_XXXXX286,2
uterine_fibroid,procedure,PX_76831,2
"mood_disorders,_including_depression",medication,RX_5093,2
thrombocytopenia,medication,RX_XXXXX67,1
gerd,medication,RX_4053,1
osteoporosis,procedure,PX_XXXXX301,1
diverticulosis/diverticulitis,lab,LAB_6742-1,1
kidney_stone,lab,LAB_6463-4,1
hypertension,procedure,PX_Q9957,1
dermatitis,medication,RX_41126,2
thrombocytopenia,medication,RX_69120,1
seizure_disorder,medication,RX_5492,1
hematuria,medication,RX_77492,2
dermatitis,procedure,PX_90782,1
atrial_fibrillation,medication,RX_11124,1
dyslipidemia,medication,RX_11256,1
diverticulosis/diverticulitis,lab,LAB_18961-3,1
hematuria,medication,RX_82122,2
back_pain,medication,RX_7715,2
gout,lab,LAB_711-2,1
copd,lab,LAB_2472-9,1
headache,lab,LAB_3026-2,1
cough,medication,RX_25037,1
gout,lab,LAB_2075-0,1
arthritis,medication,RX_8640,2
cholelithiasis,medication,RX_XXXXX98,1
gout,procedure,PX_72158,1
rheumatoid_arthritis,lab,LAB_1990-1,1
uterine_fibroid,procedure,PX_57505,1
seizure_disorder,procedure,PX_77080,1
hypertension,procedure,PX_70470,1
diabetes,medication,RX_XXXXX105,1
hematuria,lab,LAB_48767-8,1
back_pain,procedure,PX_J1100,2
cough,procedure,PX_J0696,2
uterine_fibroid,procedure,PX_XXXXX0,2
diverticulosis/diverticulitis,medication,RX_8591,1
diabetes,procedure,PX_XXXXX365,1
heart_failure,lab,LAB_787-2,1
thrombocytopenia,medication,RX_1808,1
dyslipidemia,procedure,PX_XXXXX395,1
dermatitis,lab,LAB_45142-7,1
gerd,procedure,PX_XXXXX362,1
diabetes,procedure,PX_XXXXX402,2
syncope,procedure,PX_94060,1
gerd,medication,RX_6579,1
back_pain,procedure,PX_72050,2
cough,lab,LAB_10535-3,1
cholelithiasis,procedure,PX_XXXXX303,1
gerd,procedure,PX_99144,1
back_pain,procedure,PX_72149,2
kidney_stone,medication,RX_XXXXX25,2
chronic_kidney_disease,medication,RX_83818,1
sleep_apnea,procedure,PX_71020,1
coronary_artery_disease,medication,RX_XXXXX65,2
anemia,lab,LAB_4544-3,2
diabetes,procedure,PX_XXXXX73,1
thrombocytopenia,procedure,PX_J1756,1
back_pain,lab,LAB_6690-2,1
sleep_apnea,medication,RX_8704,1
cough,lab,LAB_6265-3,1
copd,medication,RX_5224,1
heart_failure,medication,RX_4603,2
diabetes,procedure,PX_95250,2
gerd,medication,RX_10156,2
coronary_artery_disease,lab,LAB_18262-6,1
diabetes,medication,RX_261551,2
anemia,procedure,PX_XXXXX310,1
uti,procedure,PX_XXXXX1,1
cholelithiasis,lab,LAB_764-1,1
diverticulosis/diverticulitis,medication,RX_480639,1
cholelithiasis,lab,LAB_882-1,1
syncope,lab,LAB_5902-2,2
asthma,medication,RX_69120,2
headache,medication,RX_3322,2
atrial_fibrillation,procedure,PX_XXXXX405,1
hematuria,medication,RX_8120,2
dermatitis,lab,LAB_6195-2,1
uti,lab,LAB_18956-3,2
headache,lab,LAB_711-2,1
dyslipidemia,procedure,PX_Q9957,1
syncope,lab,LAB_11156-7,1
diabetes,medication,RX_XXXXX19,1
thyroid_hormone_disorders,lab,LAB_2028-9,1
diabetes,lab,LAB_2991-8,1
back_pain,lab,LAB_47383-5,1
sleep_apnea,procedure,PX_XXXXX408,1
copd,medication,RX_139462,2
rheumatoid_arthritis,lab,LAB_30522-7,1
gout,lab,LAB_713-8,1
rheumatoid_arthritis,medication,RX_35827,2
cough,procedure,PX_71250,2
cough,medication,RX_33767,2
dermatitis,lab,LAB_18943-1,1
cholelithiasis,medication,RX_2418,1
back_pain,procedure,PX_XXXXX385,1
dyslipidemia,medication,RX_83367,2
gerd,procedure,PX_97802,1
anemia,medication,RX_321988,1
back_pain,procedure,PX_71020,1
chronic_kidney_disease,medication,RX_136411,1
hypertension,lab,LAB_1975-2,1
cough,medication,RX_2582,1
chronic_kidney_disease,medication,RX_3443,1
"mood_disorders,_including_depression",lab,LAB_770-8,1
asthma,medication,RX_XXXXX79,1
uterine_fibroid,lab,LAB_718-7,2
diverticulosis/diverticulitis,medication,RX_596,1
uti,procedure,PX_XXXXX184,1
dermatitis,lab,LAB_14367-7,1
cough,medication,RX_8640,2
osteoporosis,procedure,PX_72070,2
cholelithiasis,procedure,PX_XXXXX185,2
osteoporosis,procedure,PX_72148,1
headache,medication,RX_7258,2
heart_failure,lab,LAB_33762-6,2
back_pain,medication,RX_XXXXX78,2
back_pain,lab,LAB_72598-6,1
gerd,medication,RX_40790,2
hypertension,medication,RX_4441,1
asthma,lab,LAB_3040-3,1
hypertension,lab,LAB_4544-3,1
headache,lab,LAB_770-8,2
hematuria,procedure,PX_52000,2
seizure_disorder,medication,RX_11248,1
asthma,procedure,PX_XXXXX316,1
rheumatoid_arthritis,procedure,PX_92134,1
coronary_artery_disease,medication,RX_7806,1
"mood_disorders,_including_depression",medication,RX_42347,2
gout,lab,LAB_57093-7,1
diabetes,procedure,PX_93225,1
atrial_fibrillation,lab,LAB_49024-3,1
coronary_artery_disease,lab,LAB_13965-9,1
seizure_disorder,medication,RX_XXXXX66,1
chronic_kidney_disease,medication,RX_7407,1
kidney_stone,procedure,PX_51798,1
syncope,medication,RX_4603,2
osteoporosis,lab,LAB_62291-0,1
diverticulosis/diverticulitis,lab,LAB_X9999999-9,1
dyslipidemia,lab,LAB_49541-6,1
dermatitis,lab,LAB_18974-6,1
arthritis,procedure,PX_76075,1
chronic_kidney_disease,lab,LAB_10389-5,1
anemia,medication,RX_7806,1
hematuria,procedure,PX_51741,1
anemia,procedure,PX_93005,1
hematuria,medication,RX_XXXXX164,1
uterine_fibroid,procedure,PX_76830,2
asthma,procedure,PX_XXXXX405,2
diabetes,procedure,PX_XXXXX375,1
cough,lab,LAB_5053-4,1
hematuria,lab,LAB_43409-2,2
"mood_disorders,_including_depression",medication,RX_82003,1
kidney_stone,procedure,PX_XXXXX397,1
kidney_stone,procedure,PX_XXXXX148,2
"mood_disorders,_including_depression",procedure,PX_90807,1
cholelithiasis,medication,RX_1223,1
uti,lab,LAB_18879-7,2
hypertension,procedure,PX_94060,1
rheumatoid_arthritis,procedure,PX_XXXXX378,1
back_pain,procedure,PX_73560,1
anemia,medication,RX_11124,1
gout,medication,RX_4450,1
rheumatoid_arthritis,procedure,PX_73030,2
hypertension,lab,LAB_32623-1,1
gout,procedure,PX_XXXXX19,2
gerd,medication,RX_6915,1
rheumatoid_arthritis,procedure,PX_J7611,1
arthritis,procedure,PX_XXXXX381,2
anemia,lab,LAB_71694-4,2
back_pain,lab,LAB_50044-7,1
anemia,procedure,PX_76700,2
diabetes,procedure,PX_XXXXX417,1
heart_failure,lab,LAB_6690-2,2
heart_failure,procedure,PX_XXXXX264,2
anemia,medication,RX_612,1
gerd,lab,LAB_6189-5,1
dyslipidemia,lab,LAB_2028-9,1
coronary_artery_disease,procedure,PX_XXXXX287,2
copd,procedure,PX_94620,2
diabetes,procedure,PX_97001,1
seizure_disorder,procedure,PX_95953,2
rheumatoid_arthritis,medication,RX_72625,1
kidney_stone,medication,RX_XXXXX162,1
syncope,lab,LAB_13965-9,1
cholelithiasis,procedure,PX_74022,1
heart_failure,lab,LAB_20448-7,1
heart_failure,medication,RX_3443,2
back_pain,procedure,PX_93000,1
atrial_fibrillation,medication,RX_5470,1
hypertension,medication,RX_136411,1
chronic_kidney_disease,procedure,PX_XXXXX467,1
"mood_disorders,_including_depression",lab,LAB_19261-7,2
cholelithiasis,lab,LAB_713-8,1
hematuria,procedure,PX_XXXXX389,1
anemia,medication,RX_234416,1
back_pain,procedure,PX_XXXXX428,1
gerd,procedure,PX_XXXXX301,1
thyroid_hormone_disorders,procedure,PX_94010,1
back_pain,medication,RX_1359107,2
diverticulosis/diverticulitis,medication,RX_XXXXX25,2
dyslipidemia,procedure,PX_XXXXX265,1
hypokalemia,lab,LAB_2345-7,1
arthritis,medication,RX_2180,1
diabetes,medication,RX_315431,1
rheumatoid_arthritis,lab,LAB_45142-7,1
headache,lab,LAB_704-7,1
cholelithiasis,lab,LAB_24113-3,1
dyslipidemia,lab,LAB_2091-7,2
diabetes,procedure,PX_XXXXX212,1
kidney_stone,procedure,PX_94360,1
hypertension,procedure,PX_XXXXX73,2
cholelithiasis,lab,LAB_895-3,1
gerd,lab,LAB_17780-8,2
dyslipidemia,medication,RX_29046,1
gerd,procedure,PX_74246,1
thyroid_hormone_disorders,lab,LAB_20433-9,1
kidney_stone,medication,RX_39786,1
hematuria,medication,RX_XXXXX66,1
thrombocytopenia,medication,RX_36117,1
seizure_disorder,procedure,PX_XXXXX408,1
atrial_fibrillation,lab,LAB_2157-6,1
gout,medication,RX_8640,2
copd,medication,RX_XXXXX128,1
heart_failure,lab,LAB_2157-6,1
diabetes,procedure,PX_XXXXX301,1
back_pain,lab,LAB_50551-1,1
gerd,lab,LAB_763-3,1
osteoporosis,procedure,PX_XXXXX433,2
thyroid_hormone_disorders,medication,RX_2180,1
anemia,medication,RX_XXXXX98,1
diverticulosis/diverticulitis,lab,LAB_X8888888-8,1
gerd,lab,LAB_2333-3,1
thyroid_hormone_disorders,lab,LAB_4544-3,1
cholelithiasis,lab,LAB_5176-3,1
diverticulosis/diverticulitis,medication,RX_XXXXX172,1
heart_failure,procedure,PX_XXXXX405,2
"mood_disorders,_including_depression",medication,RX_139462,1
hematuria,medication,RX_25037,2
asthma,procedure,PX_J7611,2
syncope,procedure,PX_XXXXX187,1
back_pain,lab,LAB_14316-4,1
copd,medication,RX_4917,1
coronary_artery_disease,lab,LAB_58413-6,1
asthma,medication,RX_XXXXX80,1
gout,procedure,PX_J7320,2
seizure_disorder,procedure,PX_70470,2
chronic_kidney_disease,procedure,PX_XXXXX429,1
cough,procedure,PX_94760,2
uti,medication,RX_235473,1
hematuria,medication,RX_7454,2
heart_failure,procedure,PX_75572,2
rheumatoid_arthritis,medication,RX_8356,2
sleep_apnea,procedure,PX_93306,1
thrombocytopenia,medication,RX_1362,1
atrial_fibrillation,medication,RX_3498,1
hypertension,lab,LAB_13969-1,1
syncope,medication,RX_11289,2
diabetes,lab,LAB_2571-8,1
osteoporosis,lab,LAB_17862-4,1
coronary_artery_disease,procedure,PX_XXXXX395,2
seizure_disorder,procedure,PX_95811,1
arthritis,lab,LAB_4537-7,1
hypokalemia,medication,RX_36387,1
thrombocytopenia,medication,RX_1665059,1
uti,medication,RX_10829,2
gerd,procedure,PX_93000,1
hypokalemia,medication,RX_67108,1
hypokalemia,lab,LAB_1743-4,1
coronary_artery_disease,medication,RX_4337,1
syncope,lab,LAB_4544-3,1
thrombocytopenia,lab,LAB_2160-0,1
osteoporosis,lab,LAB_6874-2,1
chronic_kidney_disease,procedure,PX_XXXXX475,2
thrombocytopenia,lab,LAB_2157-6,1
gout,lab,LAB_29958-6,1
syncope,medication,RX_5492,1
thrombocytopenia,medication,RX_7213,1
copd,medication,RX_723,2
cough,medication,RX_108118,1
back_pain,procedure,PX_36000,1
osteoporosis,procedure,PX_94760,1
cough,procedure,PX_J3301,1
rheumatoid_arthritis,procedure,PX_XXXXX19,2
cholelithiasis,medication,RX_2582,1
dermatitis,procedure,PX_XXXXX378,1
heart_failure,lab,LAB_14979-9,1
gerd,lab,LAB_14273-7,1
thyroid_hormone_disorders,medication,RX_61381,1
copd,medication,RX_XXXXX170,2
hypokalemia,lab,LAB_6690-2,1
dyslipidemia,medication,RX_301542,2
uti,procedure,PX_XXXXX45,2
cholelithiasis,procedure,PX_47562,2
gerd,medication,RX_35255,2
syncope,medication,RX_41967,1
diabetes,procedure,PX_XXXXX408,1
coronary_artery_disease,lab,LAB_33762-6,2
cough,medication,RX_6902,2
hypertension,medication,RX_XXXXX16,1
syncope,lab,LAB_2075-0,1
gout,lab,LAB_34148-7,1
heart_failure,procedure,PX_XXXXX286,2
anemia,procedure,PX_XXXXX462,1
anemia,lab,LAB_53115-2,1
hypokalemia,medication,RX_7806,1
atrial_fibrillation,medication,RX_10156,1
dermatitis,lab,LAB_5763-8,1
gout,lab,LAB_6690-2,2
cholelithiasis,medication,RX_XXXXX173,1
gout,lab,LAB_3084-1,2
gout,procedure,PX_93351,1
dyslipidemia,lab,LAB_17856-6,1
diverticulosis/diverticulitis,lab,LAB_1968-7,1
diverticulosis/diverticulitis,procedure,PX_XXXXX1,1
diabetes,procedure,PX_XXXXX444,1
coronary_artery_disease,procedure,PX_XXXXX286,2
gout,medication,RX_105694,1
diverticulosis/diverticulitis,lab,LAB_1975-2,1
coronary_artery_disease,procedure,PX_XXXXX388,2
uti,procedure,PX_52310,2
back_pain,lab,LAB_53316-6,2
seizure_disorder,medication,RX_6470,2
rheumatoid_arthritis,lab,LAB_2472-9,1
anemia,procedure,PX_XXXXX398,1
osteoporosis,medication,RX_11124,1
coronary_artery_disease,medication,RX_XXXXX61,2
heart_failure,procedure,PX_94010,1
coronary_artery_disease,procedure,PX_94060,1
gerd,procedure,PX_XXXXX378,1
cholelithiasis,procedure,PX_93010,1
hypertension,lab,LAB_6690-2,1
dyslipidemia,procedure,PX_XXXXX301,1
hypertension,medication,RX_67108,1
thrombocytopenia,lab,LAB_49276-9,1
diverticulosis/diverticulitis,medication,RX_6185,1
gout,medication,RX_XXXXX35,1
diabetes,procedure,PX_XXXXX378,1
thrombocytopenia,medication,RX_1362,1
coronary_artery_disease,lab,LAB_19123-9,1
coronary_artery_disease,procedure,PX_XXXXX427,2
syncope,lab,LAB_58413-6,1
cough,lab,LAB_6265-3,1
chronic_kidney_disease,procedure,PX_93005,2
headache,lab,LAB_731-0,1
diabetes,lab,LAB_1986-9,1
sleep_apnea,medication,RX_XXXXX39,1
dermatitis,lab,LAB_6096-2,1
thyroid_hormone_disorders,lab,LAB_704-7,1
chronic_kidney_disease,medication,RX_32675,1
uterine_fibroid,medication,RX_9863,1
coronary_artery_disease,procedure,PX_XXXXX440,1
uti,medication,RX_3423,1
back_pain,lab,LAB_57093-7,1
seizure_disorder,procedure,PX_70450,2
"mood_disorders,_including_depression",lab,LAB_71694-4,1
syncope,lab,LAB_2639-3,1
sleep_apnea,lab,LAB_6301-6,1
heart_failure,lab,LAB_731-0,1
sleep_apnea,procedure,PX_94761,1
chronic_kidney_disease,medication,RX_9997,1
cholelithiasis,medication,RX_28200,1
heart_failure,medication,RX_17767,2
